sample_id,clim_precip,clim_temp,soil_texture,topo_elevation,topo_slope
1298,0.112396671245344,290.09717225170283,8,71,0.0
1299,0.1221692135364629,290.68840222639403,8,52,3.5746853
1300,0.1219241338309273,290.7286881640048,8,52,1.1249229
1301,0.1252732084886069,291.00129059693666,1,51,1.4524385
1302,0.120540583961417,290.6150738085454,8,60,1.8543341
1303,0.1252408909486777,291.1538585719938,1,40,0.92740995
1304,0.125378092778461,291.09673709100105,8,48,3.3439407
1305,0.1109612414743193,289.2862749761559,8,96,2.1790113
1306,0.1218249370523057,290.86526680817167,7,50,4.5709357
1307,0.1223606321353265,290.76280004968726,7,48,0.0
1308,0.1228488356527848,291.0182450868413,8,45,2.1645806
1309,0.1238934255759751,290.9142931611948,8,55,0.92740995
1310,0.1192370815389863,290.529152879087,8,60,1.8543341
1311,0.1087226560621359,289.1100601023538,8,96,6.902185
1312,0.1086182440158338,289.26055067775553,8,170,2.2874668
1313,0.112746665810918,290.14949677669216,8,75,2.4579928
1314,0.1077618067838481,289.02930286503386,8,202,5.7831783
1315,0.1225262270384017,290.79653840255764,5,48,2.4288316
1316,0.1105328371402229,289.2954694202416,7,74,1.4732023
1317,0.1126341482681088,290.016009043772,7,63,1.4695038
1318,0.1103836826366247,289.40920625358143,6,75,1.4724393
1319,0.1103010018668249,289.92343501745654,8,175,2.278545
1320,0.11734131318768,290.42622000354214,8,63,3.5828118
1321,0.1224630601499702,291.10862926695825,8,40,3.5614583
1322,0.1234625568509234,291.0800931807563,8,46,0.92740995
1323,0.1099121877110518,289.430749207594,4,73,3.7047918
1324,0.1226530663248278,290.7605287662989,5,59,2.1676223
1325,0.1212430033395908,290.6405289469002,8,54,2.4356806
1326,0.1222721685921124,290.7272533512586,8,51,1.1248106
1327,0.1218430011500292,290.93177546653874,8,47,0.92740995
1328,0.1143063864636617,290.23976879864074,1,66,1.4672303
1329,0.1236323812161411,291.1809974363068,1,40,2.2259805
1330,0.1252797722844232,291.14800373692725,8,42,1.4497489
1331,0.1171143216727948,290.4131666611636,8,61,0.0
1332,0.1130289552500381,290.16263031640176,8,62,1.13886
1333,0.1219246294313919,290.8412636454447,8,51,2.4268112
1334,0.1221838299004913,290.696517106352,8,52,1.8543341
1335,0.1218736133082118,290.82579738171245,4,47,2.9976177
1336,0.1232477247505921,290.7735984132514,6,60,3.7047918
1337,0.1219357898092596,290.7023326959164,8,54,1.458217
1338,0.118485898095923,290.49457873406726,8,68,1.8543341
1339,0.1108834344032874,289.92703536714464,7,64,5.327277
1340,0.1222396953024061,290.69953907637176,8,53,2.7802885
1341,0.1172672056795454,290.40228900170086,8,59,0.0
1342,0.1225358870304446,290.77055680871786,5,45,1.8543341
1343,0.1088573154815682,289.385810408824,8,114,3.8937888
1344,0.124400984673318,291.0074105245524,5,46,1.4523178
1345,0.1103242734757215,289.815816325486,7,69,2.4614828
1346,0.1155559505224873,290.3171205060751,8,64,1.8543341
1347,0.1232287217091952,291.1906003592985,8,39,0.0
1348,0.1082088491755913,289.2247366929381,8,178,5.8710537
1349,0.1228514606142894,290.96579285258525,5,43,1.4530065
1350,0.1226991559331117,290.84084867197896,7,45,1.1219
1351,0.124540067127793,291.0244210278515,8,47,1.1174392
1352,0.113683571949827,290.2097822879108,8,62,3.0027742
1353,0.1218032564798246,290.9270839540553,8,50,2.905577
1354,0.1202321246874987,290.59227856196503,8,58,2.1700482
1355,0.1194714781541994,290.5424500407342,8,53,2.4398954
1356,0.1225242507525752,290.9543635431501,6,45,0.92740995
1357,0.12233330982953,291.0381399345221,2,43,2.4173982
1358,0.1127214746766319,290.1556626586398,8,66,1.8543341
1359,0.1207700481819976,291.40877106168614,8,35,0.0
1360,0.1124588748557064,290.1131081045579,8,69,1.4688642
1361,0.1224734546556688,291.2592366839918,8,40,1.4473982
1362,0.1259279478504025,291.0792823416027,8,48,0.92740995
1363,0.1185877656254308,290.49601427385664,8,62,1.4618696
1364,0.1278974726666148,291.16114040902534,8,71,0.92740995
1365,0.1121807107496978,289.95031021298854,8,77,1.4697583
1366,0.1154348831037413,290.309799869758,8,61,0.0
1367,0.1196158118473849,290.5328937323244,8,65,6.987043
1368,0.1250020251685024,290.95197720594564,1,55,2.4215033
1369,0.1251614064368433,291.0442093802688,8,50,2.4177601
1370,0.1228725961064355,290.7205098010685,8,63,1.4576015
1371,0.1247895171752511,290.982585651688,5,49,1.118486
1372,0.122091812100898,290.69043991811463,8,53,0.92740995
1373,0.111359892449867,289.8367300160341,8,68,0.0
1374,0.1185971585291555,290.5048648863469,4,60,2.4422739
1375,0.1184901009441045,290.49048479249166,8,63,1.4619758
1376,0.1174138085984961,290.42773555942034,8,63,2.172077
1377,0.1117034638991171,289.83071016454653,8,75,1.1411552
1378,0.1118751113679285,289.6090220042202,8,71,0.0
1379,0.1243593304305328,290.91352772391383,8,53,2.4233859
1380,0.1218845683159308,291.3510109224964,8,32,1.446005
1381,0.1123291237233705,289.803975714611,7,68,2.4632294
1382,0.1222390981741344,290.69068124081264,8,52,1.1255676
1383,0.1092496429739274,289.2500260420147,7,68,1.1445783
1384,0.1254599574159504,291.032922713122,7,49,1.451889
1385,0.11132558588484,289.29636755681025,8,92,2.2895923
1386,0.1118848004849388,290.00143690595485,8,72,2.4600196
1387,0.1178104778865659,290.45245477633034,8,65,0.0
1388,0.110140567997936,289.7517233446385,8,72,5.9784174
1389,0.1139181119856871,290.2137117157253,5,58,2.4512627
1390,0.1175016702133204,290.4395095124784,8,61,3.5827153
1391,0.1188860314363969,290.5231277152981,7,56,0.0
1392,0.1164246887886093,290.3717592183078,8,60,0.0
1393,0.1184470414760447,290.48941354200457,8,56,1.8543341
1394,0.1253529168903405,291.1007578290231,8,46,0.92740995
1395,0.1123558636545296,290.11736356091376,8,142,5.0267444
1396,0.1245252669373284,290.9488317931526,8,52,1.8543341
1397,0.1251236630429971,290.9807012766019,8,53,0.0
1398,0.122151172295128,290.73380269129166,8,51,2.4319088
1399,0.1105685238302715,290.01370385270786,8,187,6.314094
1400,0.1186774957036339,290.49886009581184,8,58,0.0
1401,0.1220413968103963,290.734772904859,8,51,1.8543341
1402,0.1238108626142607,290.9924580108417,8,41,0.0
1403,0.1094685289738891,289.62157728026403,7,91,4.3481326
1404,0.1238444619567395,290.853996882006,5,56,1.4550052
1405,0.1223874582057094,291.09611604863744,6,40,0.92740995
1406,0.1231449608567888,291.21589610957506,8,38,2.4093072
1407,0.1074760446082935,288.927735898309,8,197,3.0065935
1408,0.118788966390555,290.49317888922894,8,53,2.4414492
1409,0.1125860527738591,290.1187130772007,8,108,0.0
1410,0.1223809451328933,291.1297460796045,8,42,1.4497405
1411,0.1236187234788171,290.8365523132788,8,59,1.1215669
1412,0.1255115681373381,291.0171504467657,8,55,2.4188678
1413,0.1112704675086988,289.6806101059209,8,70,1.1421405
1414,0.109075866996664,289.49008801298146,8,76,4.4064264
1415,0.1085458172535197,289.2271561047533,8,162,4.4108176
1416,0.1223286659249516,291.1331001917653,8,40,2.8974836
1417,0.1220087037080259,290.7757019776472,8,53,0.92740995
1418,0.1154356929299744,290.3106304377142,8,66,1.1345837
1419,0.112749720992741,290.0078526384416,8,64,2.1764188
1420,0.1094749290187544,289.4742985914657,8,76,2.2849584
1421,0.1247261623513575,291.0918804214326,8,46,1.8543341
1422,0.1201513574390174,290.5886964959253,8,57,0.92740995
1423,0.1254032627211292,291.105355592449,8,46,2.8992767
1424,0.11163991793625,289.89850696586143,8,72,2.2802978
1425,0.1197435959553368,290.5639552442607,8,59,2.1703944
1426,0.1124594948226742,290.14100384596486,7,65,1.4678372
1427,0.1074948221453112,288.95541418389564,8,187,2.4711251
1428,0.1253222818421364,291.0221985132088,8,52,1.4520794
1429,0.1132793992240518,290.1769239562145,4,61,1.8543341
1430,0.1232174255346019,290.97931346492123,8,38,2.8980582
1431,0.1231685890928329,291.1150403929775,4,39,2.1633375
1432,0.1253197212675486,291.17125512536865,8,42,1.449315
1433,0.1244889245874509,290.9156048894241,1,53,1.453924
1434,0.1200918957562816,290.5757585379793,8,59,5.547545
1435,0.1173968446595364,290.4306175938443,8,58,0.92740995
1436,0.10792872192232,289.0726172020072,8,200,3.8768382
1437,0.1249308158888972,290.9592211926844,8,54,0.92740995
1438,0.1133370626949876,290.18834654062186,8,68,0.92740995
1439,0.1183130257834983,290.48228588442964,8,63,1.4621913
1440,0.1220790372730639,290.806925222173,8,50,5.712955
1441,0.1162513163840223,290.3604896643586,8,133,1.8543341
1442,0.119571038677844,290.5590866697024,7,70,1.8543341
1443,0.1250871243021158,291.0750057100745,8,48,2.163993
1444,0.1203264796991911,290.59429447956006,8,55,3.3801315
1445,0.1155455861567301,290.31777556278803,5,62,0.0
1446,0.1259035425429581,291.06128578258813,8,50,2.4170232
1447,0.1105908895205222,289.8862779728293,7,67,3.8858218
1448,0.109431197359873,289.57336043805344,8,80,3.0050652
1449,0.1178930017531423,290.4434102630544,8,68,1.4616691
1450,0.119319589197704,290.51333326169447,8,66,2.1706846
1451,0.1244055789531856,290.92173940186115,7,51,0.0
1452,0.1225317285578956,290.8395040359303,5,46,1.8543341
1453,0.119990958406206,290.57550933999585,8,61,2.4385984
1454,0.1106125830423991,289.128848861233,8,93,1.1462486
1455,0.1097159627202551,289.5697599925707,8,68,2.1775217
1456,0.1108749948611668,289.8235301839054,8,71,0.0
1457,0.1185967916357809,290.50126465976354,8,58,1.8543341
1458,0.1224557262284725,290.7460556782173,8,50,1.4572816
1459,0.1129759065481964,290.1581263379404,8,81,1.4665103
1460,0.1127019803514504,290.03119361367646,7,64,1.8543341
1461,0.1132262380048406,290.1740800285826,5,61,2.7802885
1462,0.1223843848223751,290.9514755425969,1,46,0.0
1463,0.1236871089567068,290.90903965644054,8,55,0.0
1464,0.1196836268683797,290.56517042559017,8,66,2.9999998
1465,0.1157462515798626,290.3151342829532,8,72,2.7802885
1466,0.1194038986921983,290.5198517976384,8,65,1.4608605
1467,0.1158994801127812,290.32523515355683,8,57,1.4638021
1468,0.1221601072529508,290.6674043545777,8,61,2.1689878
1469,0.1255797974842863,291.0174821404203,8,52,1.4521412
1470,0.110097863687312,289.86550120430024,8,189,4.7645516
1471,0.1259840088937326,291.11048566708,8,49,0.0
1472,0.1124302705098058,289.77547387677424,7,67,0.92740995
1473,0.1242610273770648,290.89165835126613,8,57,0.0
1474,0.1188358795326755,290.50922206051735,8,68,1.1283813
1475,0.1254480782514255,291.1066222045674,8,46,2.4150188
1476,0.1108193212588371,289.5714606264512,8,68,1.1427939
1477,0.124153722973664,290.94349697976554,8,53,1.4535056
1478,0.1172471599327203,290.4076231129428,8,57,1.463053
1479,0.1104569087332257,289.5912065207667,5,73,0.92740995
1480,0.1100217651748979,289.46451607348763,5,75,6.783451
1481,0.1194744696152912,290.5346757216185,5,53,3.5789409
1482,0.1242912012117541,291.01886880986723,8,46,1.4520906
1483,0.1250319362868205,291.060330003626,7,48,0.92740995
1484,0.1212093645632764,290.6488823303881,8,53,0.0
1485,0.1219046165669961,290.78837285677605,7,50,4.362139
1486,0.1128121752515769,290.0043000374461,7,64,0.0
1487,0.1254985492818277,291.0682337656072,8,50,1.4512658
1488,0.1260632472079716,291.1771126458178,8,46,0.92740995
1489,0.1129011658974026,290.07683235981546,8,64,1.1397191
1490,0.1246419631863769,291.00506836537335,7,47,1.1179237
1491,0.1232512262811838,291.2102030917667,8,38,1.1126049
1492,0.1097060276797866,289.70929981033,8,119,13.442971
1493,0.1123553738732641,290.1377112672339,7,71,5.743232
1494,0.1228635456118847,290.8735155934322,4,48,2.2412934
1495,0.1220919494028167,290.8358062040371,7,51,0.92740995
1496,0.122302342419287,290.8728302516006,8,48,1.1210978
1497,0.1226642826241912,290.6960171159608,8,61,1.4580897
1498,0.1212053382199243,290.6316364889761,8,52,1.1268615
1499,0.1240097507892618,290.86653261067,5,60,1.4546782
1500,0.1159147002755908,290.3253511511584,8,66,0.0
1501,0.1181370814831033,290.4738959970046,8,74,2.4434319
1502,0.1126730810404813,289.9325671011643,7,65,1.4700284
1503,0.1204108955090752,290.59773473939606,8,64,0.92740995
1504,0.1163370682757895,290.35953835636565,6,60,3.5193412
1505,0.1228042685481895,291.089641719798,8,41,2.4150922
1506,0.1113138107485993,289.2341078084313,8,104,1.4739026
1507,0.1201735614301513,290.5909688219601,8,58,1.128044
1508,0.1218350675748025,290.9626711338775,8,43,2.7802885
1509,0.1148039988905008,290.2589215870712,8,64,1.4645602
1510,0.1222464894558305,290.8834872113081,8,48,1.8543341
1511,0.1084148273117424,289.3145130332313,8,145,1.4720913
1512,0.1219291460204787,290.89647195088565,8,48,1.4543461
1513,0.1165301539810462,290.37807433075227,8,62,1.4643033
1514,0.1240446809197139,290.8751318754987,6,54,2.4250512
1515,0.1227645475798431,290.98651878615607,7,46,1.4525958
1516,0.1119163364179913,289.6100223204845,8,70,2.4657495
1517,0.125750874937751,291.24302659797434,8,42,1.4480193
1518,0.1218875197599125,290.7665714359574,4,49,0.92740995
1519,0.1173121983665736,290.42549328754,7,53,0.92740995
1520,0.1116398665117724,290.0626993579249,7,96,3.8745277
1521,0.1122286973813898,290.09605435691174,8,83,4.6273675
1522,0.1220276824370402,291.12692452757994,5,39,3.4659503
1523,0.1235710915301804,290.8538755822072,8,59,1.1215447
1524,0.108944439117346,289.4093611388432,8,136,7.0702643
1525,0.1245122026204572,290.93515998503574,8,53,2.1657045
1526,0.1167061622416977,290.37935717955725,8,62,3.7047918
1527,0.1258302383315579,291.2270825900978,4,42,6.64679
1528,0.1199133718436222,290.578664321535,8,70,1.4604472
1529,0.1251838903870629,290.99912724736964,8,50,2.2352667
1530,0.1178253699197452,290.44770852308625,8,60,2.1717238
1531,0.1223627676730045,290.7192729001515,8,53,1.8543341
1532,0.1116147176251527,290.094585317835,9,65,2.935191
1533,0.1222147299992252,290.6886603755099,8,48,2.9988363
1534,0.1149530766981922,290.2795369129552,8,61,2.450022
1535,0.1226332279367141,291.063327344864,8,46,1.8543341
1536,0.1174535818575953,290.42228254000844,8,57,1.4629165
1537,0.1221613077330964,290.72270320094145,8,51,3.845699
1538,0.1148808252620689,290.2770594896669,2,59,1.1359553
1539,0.1252240184011589,291.0833679551125,8,48,1.450962
1540,0.1233127932736839,291.21465249321574,8,35,0.0
1541,0.1209985655086507,290.6399026188277,8,61,0.92740995
1542,0.1117797771529446,289.8772523049648,8,71,0.0
1543,0.1253488956864053,291.0807405407434,8,49,2.4161603
1544,0.1106094367331979,289.2592579799496,8,74,1.8543341
1545,0.1229255104105387,290.96365106219906,8,47,2.4210303
1546,0.1076335604485853,289.01571277124856,8,195,10.361618
1547,0.1125635733188964,290.1161779720734,8,118,1.8543341
1548,0.1202675649347877,290.59685836035464,8,61,1.1279116
1549,0.114251006035391,290.2403275663148,8,80,0.0
1550,0.1177103887621362,290.45378938542297,4,61,0.0
1551,0.1257515527576964,291.0433783315821,8,51,1.4516959
1552,0.1229158066561463,290.7881903991346,8,55,0.0
1553,0.1240747913765674,290.9743326346121,8,60,2.236398
1554,0.1223406622640128,290.7683271930524,7,48,1.1237686
1555,0.1089118189719528,289.46022126394706,8,112,1.4714499
1556,0.1192028103131932,290.5301813241168,8,66,2.9205275
1557,0.1118593235885039,289.8039864540033,7,73,7.7162647
1558,0.1151044882305909,290.2906467878794,8,64,5.309415
1559,0.1204017127218156,290.59656981581566,8,62,2.169466
1560,0.112807154510052,290.0351071702196,7,66,2.9369483
1561,0.1262099962346541,291.1795324922525,8,46,1.1138841
1562,0.1171266618752921,290.40906782844786,8,65,0.92740995
1563,0.1227040962869903,291.16107860452297,5,37,2.994421
1564,0.1182968047332184,290.48311640812,8,69,1.4622297
1565,0.1129656753235568,290.1571523724176,7,79,5.737829
1566,0.112666321461383,290.07145321147226,8,63,2.17614
1567,0.1218738922446338,290.7983204881528,7,52,0.92740995
1568,0.1232246378894057,290.7707713441435,8,59,2.4297588
1569,0.1221460646114937,290.8686127993619,4,47,1.4549085
1570,0.1222935675159372,290.7424881516098,7,48,0.0
1571,0.1105274057513291,289.4404204294583,7,72,2.4670289
1572,0.1221149354887114,291.0550694065707,8,41,2.4165413
1573,0.1230650906098109,291.0045689036444,8,46,3.4753675
1574,0.111990737905667,289.9789613580197,8,71,1.4695282
1575,0.1125562475681474,289.8812886348635,8,64,1.4703052
1576,0.1096290470406484,289.08122867641544,5,77,3.6005154
1577,0.1238603335777583,290.8741531675216,4,56,1.1210535
1578,0.1146878932540172,290.2666647103051,8,67,0.0
1579,0.1252245531730425,290.9998192989023,8,52,1.4524666
1580,0.1223048087426318,290.69732580504825,8,49,2.168733
1581,0.1124900966763187,289.9772991377465,8,62,2.4608166
1582,0.1233850703049718,291.2262202011961,7,37,1.8543341
1583,0.1190784785780588,290.5372402689746,8,58,4.6032724
1584,0.1082412756821612,289.2331856311528,8,194,4.5670433
1585,0.1254340482370143,291.0319025076324,8,52,1.117308
1586,0.1244856167070951,291.1608750471235,4,41,0.92740995
1587,0.1229107483121532,290.7198291082368,8,64,2.168372
1588,0.1233243931891117,290.9340695072875,8,47,0.92740995
1589,0.1127505474890184,290.15840960377886,7,65,0.92740995
1590,0.1103285486462751,289.8099034711632,7,67,1.8543341
1591,0.1226096223960034,290.76233472229205,8,47,2.2468445
1592,0.1269011389994642,291.21048309171715,7,49,2.1624238
1593,0.1125473872676086,290.1389399852004,8,68,1.1389309
1594,0.1231711723683635,290.7998571918011,5,53,1.4558553
1595,0.1200527852004678,290.582119030293,8,57,1.1282183
1596,0.1123693768879319,290.08490810392675,8,69,0.0
1597,0.1132286699917888,290.18478687730664,7,61,2.9312766
1598,0.1087841392707663,289.41569119012235,8,79,3.4250264
1599,0.10879160281826,289.41928060179043,8,81,4.6548967
1600,0.1196804424399322,290.5624429312391,8,61,3.000004
1601,0.1208451360696031,290.6169119007884,8,53,0.92740995
1602,0.1220808855749894,290.808709445883,8,50,0.0
1603,0.1237879834214763,290.9301544706211,8,52,1.4537401
1604,0.1191213447239512,290.51647259408594,8,55,1.1294638
1605,0.1263498995744644,291.1681240763399,8,46,2.162913
1606,0.1220963687513354,290.8536715483085,7,46,3.3613577
1607,0.1209863628072464,290.61572220514245,8,50,1.4595065
1608,0.1257431084889902,291.1385347440338,8,46,0.92740995
1609,0.1260651597119487,291.2040789552415,5,43,3.3364234
1610,0.1093835520434777,289.55551429865056,8,80,1.142268
1611,0.1148306739828345,290.27473354602137,5,66,4.7633796
1612,0.1242676403341806,291.040335859573,1,44,0.92740995
1613,0.1223284562994465,291.1209309124216,5,41,1.114708
1614,0.1215367741324481,290.6616845796899,8,57,2.1691809
1615,0.1226068484387561,291.0572659942384,8,43,1.4511905
1616,0.12200483663674,290.7199219583703,8,53,2.168564
1617,0.1105942145412428,290.0056224764792,8,195,2.4588594
